Ingrediente_original,Ingrediente_limpio,Es_valido
scottishoatflakes.,ingrediente_basura,0
scottishoatmeal,oatmeal,1
scottishoatmeal.,oatmeal,1
scottishoats,ingrediente_basura,0
scottishoats.,ingrediente_basura,0
scoville,ingrediente_basura,0
scrag,ingrediente_basura,0
scramble,ingrediente_basura,0
scrambled,ingrediente_basura,0
scrambled.,ingrediente_basura,0
scrambledegg,egg,1
scrambledegg.,egg,1
scrambleegg,egg,1
scratchings,ingrediente_basura,0
screw,ingrediente_basura,0
screwballs,ingrediente_basura,0
screwpine,ingrediente_basura,0
scrolls,ingrediente_basura,0
scrub,ingrediente_basura,0
scullcap,ingrediente_basura,0
sd,ingrediente_basura,0
sda.,ingrediente_basura,0
se,ingrediente_basura,0
sea,ingrediente_basura,0
seabuckthorn,ingrediente_basura,0
seafood,ingrediente_basura,0
seagreens,ingrediente_basura,0
seagreensâ®,ingrediente_basura,0
seal,ingrediente_basura,0
seared,ingrediente_basura,0
seasalt,ingrediente_basura,0
seaside,ingrediente_basura,0
seasonal,ingrediente_basura,0
seasonal.,ingrediente_basura,0
seasonality,ingrediente_basura,0
seasoned,ingrediente_basura,0
seasoning,ingrediente_basura,0
seasoning*,ingrediente_basura,0
seasoning.corn,ingrediente_basura,0
seasoning.wheat,ingrediente_basura,0
seasoningblack,ingrediente_basura,0
seasoningcontains,ingrediente_basura,0
seasoningdextrose,ingrediente_basura,0
seasoningmaltodextrin,ingrediente_basura,0
seasoningonion,onion,1
seasonings,ingrediente_basura,0
seasons.,ingrediente_basura,0
seaweed,ingrediente_basura,0
seaweed*,ingrediente_basura,0
seaweed.,ingrediente_basura,0
seaweed.ingredients,ingrediente_basura,0
sec,ingrediente_basura,0
secretion,ingrediente_basura,0
section,ingrediente_basura,0
see,ingrediente_basura,0
seed,ingrediente_basura,0
seed*,ingrediente_basura,0
seed.,ingrediente_basura,0
seed.cooked,ingrediente_basura,0
seed.dried,ingrediente_basura,0
seed.red,ingrediente_basura,0
seedcake,ingrediente_basura,0
seedchicken,chicken,1
seeded,ingrediente_basura,0
seedless,ingrediente_basura,0
seedlip,ingrediente_basura,0
seedoil,ingrediente_basura,0
seedpaste,ingrediente_basura,0
seeds,ingrediente_basura,0
seeds*,ingrediente_basura,0
seeds**,ingrediente_basura,0
seeds.,ingrediente_basura,0
seeds.asian,ingrediente_basura,0
seeds.contains,ingrediente_basura,0
seeds.ingredients,ingrediente_basura,0
seeds.mixed,ingrediente_basura,0
seeds.packaged,ingrediente_basura,0
seedsallergy,ingrediente_basura,0
seedsand,ingrediente_basura,0
seedscontain,ingrediente_basura,0
seedsgarlic,ingrediente_basura,0
seedsonion,onion,1
seedspilau,ingrediente_basura,0
seedssalvai,ingrediente_basura,0
seedssalvia,ingrediente_basura,0
seedsskimmed,ingrediente_basura,0
seedstikka,ingrediente_basura,0
seedstrong>,ingrediente_basura,0
segments,ingrediente_basura,0
segregated,ingrediente_basura,0
seine,ingrediente_basura,0
seiner,ingrediente_basura,0
seines,ingrediente_basura,0
seitan,ingrediente_basura,0
seitan*,ingrediente_basura,0
sel,ingrediente_basura,0
selaginella,ingrediente_basura,0
select,ingrediente_basura,0
selected,ingrediente_basura,0
selection,ingrediente_basura,0
selenate,ingrediente_basura,0
selenite,ingrediente_basura,0
selenium,ingrediente_basura,0
selenium!,ingrediente_basura,0
selenomethionine,ingrediente_basura,0
self,ingrediente_basura,0
self-raising,ingrediente_basura,0
sem,ingrediente_basura,0
semi,ingrediente_basura,0
semi-,ingrediente_basura,0
semi-candied,ingrediente_basura,0
semi-concentrate,ingrediente_basura,0
semi-dehydrated,ingrediente_basura,0
semi-dried,ingrediente_basura,0
semi-driedtomatoes,tomato,1
semi-preserved,ingrediente_basura,0
semi-skimmed,ingrediente_basura,0
semi-skimmed.,ingrediente_basura,0
semi-skimmedand,ingrediente_basura,0
semi-skimmedchocolate,ingrediente_basura,0
semi-skimmedmilk,milk,1
semi-skimmedmilk.,milk,1
semi-skimmedmilkand,milk,1
semi-sweet,ingrediente_basura,0
semi-translucent,ingrediente_basura,0
semi-wholemealflour,ingrediente_basura,0
semi-wholemealwheatflour,ingrediente_basura,0
semidried,ingrediente_basura,0
semidry,ingrediente_basura,0
semiflour*,ingrediente_basura,0
semolina,ingrediente_basura,0
semolina*,ingrediente_basura,0
semolina.,ingrediente_basura,0
semolinaflour,ingrediente_basura,0
semolinawheat,ingrediente_basura,0
semolinawheatflour,ingrediente_basura,0
semoline,ingrediente_basura,0
sempervirens,ingrediente_basura,0
sencha,ingrediente_basura,0
sencha*,ingrediente_basura,0
senega,ingrediente_basura,0
senegal,ingrediente_basura,0
senga,ingrediente_basura,0
sensation,ingrediente_basura,0
sensational,ingrediente_basura,0
sensitive,ingrediente_basura,0
sensory,ingrediente_basura,0
separated,ingrediente_basura,0
separating,ingrediente_basura,0
sepiolite,ingrediente_basura,0
september,ingrediente_basura,0
sequestrant,ingrediente_basura,0
sequestrants,ingrediente_basura,0
sereals,ingrediente_basura,0
serenade,ingrediente_basura,0
serica,ingrediente_basura,0
serine,ingrediente_basura,0
serrano,ingrediente_basura,0
serrata,ingrediente_basura,0
serratus,ingrediente_basura,0
serum,ingrediente_basura,0
serving,ingrediente_basura,0
serving-,ingrediente_basura,0
servingcereal,ingrediente_basura,0
servings.,ingrediente_basura,0
sesame,ingrediente_basura,0
sesame.,ingrediente_basura,0
sesame/mustard,ingrediente_basura,0
sesameand,ingrediente_basura,0
sesameoil,ingrediente_basura,0
sesameoil.,ingrediente_basura,0
sesameoilrice,rice,1
sesamepaste,ingrediente_basura,0
sesameseasoning,ingrediente_basura,0
sesameseed,ingrediente_basura,0
sesameseeded,ingrediente_basura,0
sesameseeds,ingrediente_basura,0
sesameseeds*,ingrediente_basura,0
sesameseeds.,ingrediente_basura,0
sesameseedsoil,ingrediente_basura,0
sesamum,ingrediente_basura,0
sesquicaprylate,ingrediente_basura,0
sesquicarbonate,ingrediente_basura,0
sesquicarbonate*,ingrediente_basura,0
sesquioleate,ingrediente_basura,0
sesquistearate,tea,1
session,ingrediente_basura,0
set,ingrediente_basura,0
settle.,ingrediente_basura,0
sev,ingrediente_basura,0
seven,ingrediente_basura,0
several,ingrediente_basura,0
seville,ingrediente_basura,0
sg,ingrediente_basura,0
shahi,ingrediente_basura,0
shake,ingrediente_basura,0
shakes,ingrediente_basura,0
shalaparni,ingrediente_basura,0
shallot,ingrediente_basura,0
shallot.,ingrediente_basura,0
shallots,ingrediente_basura,0
shampoo,ingrediente_basura,0
shank,ingrediente_basura,0
shanks,ingrediente_basura,0
shape,ingrediente_basura,0
shaped,ingrediente_basura,0
shapes,ingrediente_basura,0
shards,ingrediente_basura,0
sharon,ingrediente_basura,0
sharp,ingrediente_basura,0
shatavari,ingrediente_basura,0
shavatari,ingrediente_basura,0
shave,ingrediente_basura,0
shaved,ingrediente_basura,0
shaving,ingrediente_basura,0
shavings,ingrediente_basura,0
shavingscontains,ingrediente_basura,0
shea,ingrediente_basura,0
shea/,ingrediente_basura,0
shea/illipe/,ingrediente_basura,0
shea/illipe/mango,ingrediente_basura,0
shea/sal/illipe/kokum,ingrediente_basura,0
sheanut,ingrediente_basura,0
sheep,ingrediente_basura,0
sheep's,ingrediente_basura,0
sheep's'milk,milk,1
sheep'smilk,milk,1
sheep'smilk.,milk,1
sheep'smilk.packaged,milk,1
sheep>,ingrediente_basura,0
sheepmilk,milk,1
sheeps,ingrediente_basura,0
sheepsmilk,milk,1
sheese,ingrediente_basura,0
sheet,ingrediente_basura,0
sheets,ingrediente_basura,0
shell,ingrediente_basura,0
shell-on,ingrediente_basura,0
shell-shaped,ingrediente_basura,0
shell.contains,ingrediente_basura,0
shellac,ingrediente_basura,0
shellac.,ingrediente_basura,0
shellac.chocolate,ingrediente_basura,0
shellac.gold,ingrediente_basura,0
shellac.ã‚ã‚,ingrediente_basura,0
shelled,ingrediente_basura,0
shelled*,ingrediente_basura,0
shellfish,fish,1
shellpackaged,ingrediente_basura,0
shells,ingrediente_basura,0
shells*,ingrediente_basura,0
shells.,ingrediente_basura,0
sherbet,ingrediente_basura,0
sherry,ingrediente_basura,0
sherwood,ingrediente_basura,0
shichimi,ingrediente_basura,0
shii-take,ingrediente_basura,0
shiitake,ingrediente_basura,0
shiitake*,ingrediente_basura,0
shikakai,ingrediente_basura,0
shikakia,ingrediente_basura,0
shikimic,ingrediente_basura,0
shimmer,ingrediente_basura,0
shin,ingrediente_basura,0
shine,ingrediente_basura,0
shines,ingrediente_basura,0
ship,ingrediente_basura,0
shiraz,ingrediente_basura,0
shiro,ingrediente_basura,0
shiro-shimeji,ingrediente_basura,0
shirota,ingrediente_basura,0
shiso,ingrediente_basura,0
shitake,ingrediente_basura,0
shitake-pilze*,ingrediente_basura,0
shochu,ingrediente_basura,0
shochu*,ingrediente_basura,0
shoot,ingrediente_basura,0
shootbamboo,ingrediente_basura,0
shoots,ingrediente_basura,0
short,ingrediente_basura,0
shortbread,bread,1
shortcake,ingrediente_basura,0
shortcrust,ingrediente_basura,0
shortening,ingrediente_basura,0
shortgrain,ingrediente_basura,0
shorties,ingrediente_basura,0
should,ingrediente_basura,0
shoulder,ingrediente_basura,0
shoulder.,ingrediente_basura,0
shower,ingrediente_basura,0
shown,ingrediente_basura,0
shoyu*,ingrediente_basura,0
shoyu*water,ingrediente_basura,0
shred,ingrediente_basura,0
shredded,ingrediente_basura,0
shreddedwholewheat,ingrediente_basura,0
shreds,ingrediente_basura,0
shreds*,ingrediente_basura,0
shrimp,ingrediente_basura,0
shrimpcrustacean,ingrediente_basura,0
shrimpflavour,ingrediente_basura,0
shrimpoil,ingrediente_basura,0
shrimppaste,ingrediente_basura,0
shrimppowder,ingrediente_basura,0
shrimps,ingrediente_basura,0
shropshire,ingrediente_basura,0
shtake,ingrediente_basura,0
shumai,ingrediente_basura,0
siberian,ingrediente_basura,0
sibirica,ingrediente_basura,0
sichuan,ingrediente_basura,0
sicilian,ingrediente_basura,0
sicilianpaste,ingrediente_basura,0
sicilianpistacchiopaste,ingrediente_basura,0
sicily,ingrediente_basura,0
side,ingrediente_basura,0
sideritis,ingrediente_basura,0
sierra,ingrediente_basura,0
sieved,ingrediente_basura,0
sifted*,ingrediente_basura,0
siftedflour,ingrediente_basura,0
sigesbeckia,ingrediente_basura,0
signature,ingrediente_basura,0
sild,ingrediente_basura,0
silibinin,ingrediente_basura,0
silica,ingrediente_basura,0
silicate,ingrediente_basura,0
silicate.,ingrediente_basura,0
silicatevictoria,ingrediente_basura,0
silicium,ingrediente_basura,0
silicon,ingrediente_basura,0
silicondioxide.allergy,ingrediente_basura,0
silicone,ingrediente_basura,0
siliconedioxide,ingrediente_basura,0
siliconedioxideallergy,ingrediente_basura,0
siliconised,ingrediente_basura,0
silicum,ingrediente_basura,0
siliqua,ingrediente_basura,0
silk,ingrediente_basura,0
silken,ingrediente_basura,0
silsesquioxane,ingrediente_basura,0
silt,ingrediente_basura,0
silver,ingrediente_basura,0
silverside,ingrediente_basura,0
silverskin,ingrediente_basura,0
silybum,ingrediente_basura,0
silylate,ingrediente_basura,0
silymarin,ingrediente_basura,0
simcoe,ingrediente_basura,0
simmondsia,ingrediente_basura,0
simplicifolia,ingrediente_basura,0
simply,ingrediente_basura,0
sin,ingrediente_basura,0
sine,ingrediente_basura,0
sinensis,ingrediente_basura,0
sinesis,ingrediente_basura,0
singapore,ingrediente_basura,0
singe,ingrediente_basura,0
single,ingrediente_basura,0
single-origin,ingrediente_basura,0
singlecream,ingrediente_basura,0
sir,ingrediente_basura,0
sired,ingrediente_basura,0
sirloin,ingrediente_basura,0
site,ingrediente_basura,0
sitia-lasithi,ingrediente_basura,0
siu,ingrediente_basura,0
size,ingrediente_basura,0
sizzler,ingrediente_basura,0
sizzling,ingrediente_basura,0
sj,ingrediente_basura,0
skagerrak,ingrediente_basura,0
skewercontains,ingrediente_basura,0
skewers.contains,ingrediente_basura,0
skim,ingrediente_basura,0
skimmed,ingrediente_basura,0
skimmed*,ingrediente_basura,0
skimmed-milkpowder,milk,1
skimmed-powder,ingrediente_basura,0
skimmed.,ingrediente_basura,0
skimmed.contains,ingrediente_basura,0
skimmedand,ingrediente_basura,0
skimmedconcentrate,ingrediente_basura,0
skimmedcondensed,ingrediente_basura,0
skimmedfrom,ingrediente_basura,0
skimmedgluten,ingrediente_basura,0
skimmedlactose-free,ingrediente_basura,0
skimmedmcvitie's,ingrediente_basura,0
skimmedmilk,milk,1
skimmedmilk*,milk,1
skimmedmilk.,milk,1
skimmedmilk.ingredients,milk,1
skimmedmilk.vegetable,milk,1
skimmedmilkallergy,milk,1
skimmedmilkconcentrate,milk,1
skimmedmilkcondensed,milk,1
skimmedmilkcow'smilk,milk,1
skimmedmilkfrom,milk,1
skimmedmilklactose-free,milk,1
skimmedmilkmcvitie's,milk,1
skimmedmilkmilk,milk,1
skimmedmilkpermeate,milk,1
skimmedmilkpowder,milk,1
skimmedmilkpowder*,milk,1
skimmedmilkpowder.,milk,1
skimmedmilkpowderallergy,milk,1
skimmedmilkpowdercorn,milk,1
skimmedmilkpowders,milk,1
skimmedmilkreconstituted,milk,1
skimmedmilkskimmed,milk,1
skimmedmilkskimmedmilk,milk,1
skimmedmilksoft,milk,1
skimmedmilksoftcheese,milk,1
skimmedmilksolids,milk,1
skimmedmilkwater,milk,1
skimmedmilkwholemilk,milk,1
skimmedmilkyoghurt,milk,1
skimmedmilkyogurt,milk,1
skimmedpowder,ingrediente_basura,0
skimmedpowder*,ingrediente_basura,0
skimmedreconstituted,ingrediente_basura,0
skimmedskimmed,ingrediente_basura,0
skimmedsoft,ingrediente_basura,0
skimmedsolids,ingrediente_basura,0
skimmedwater,ingrediente_basura,0
skimmedwhole,ingrediente_basura,0
skimmedyoghurt,ingrediente_basura,0
skimmedyogurt,ingrediente_basura,0
skimmedã‚,ingrediente_basura,0
skimmedã‚.,ingrediente_basura,0
skimmedã‚concentrate,ingrediente_basura,0
skimmilkpowder,milk,1
skimpowder,ingrediente_basura,0
skin,ingrediente_basura,0
skinless,ingrediente_basura,0
skinner's,ingrediente_basura,0
skinpeanuts,ingrediente_basura,0
skinpeanuts.,ingrediente_basura,0
skins,ingrediente_basura,0
skipjack,ingrediente_basura,0
skipjacktuna,ingrediente_basura,0
skirt,ingrediente_basura,0
skyr,ingrediente_basura,0
slat,ingrediente_basura,0
slaughtered,ingrediente_basura,0
slaw,ingrediente_basura,0
sleep,ingrediente_basura,0
slice,ingrediente_basura,0
sliced,ingrediente_basura,0
sliced*,ingrediente_basura,0
sliced.,ingrediente_basura,0
slicedalmond,ingrediente_basura,0
slicedalmond.,ingrediente_basura,0
slicedalmonds,ingrediente_basura,0
slicedbrazil,ingrediente_basura,0
slicedherringfillet,ingrediente_basura,0
slicednuts.,ingrediente_basura,0
slicednutshazelnuts,nuts,1
slicedoatgluten,ingrediente_basura,0
slicedryegluten,ingrediente_basura,0
slices,ingrediente_basura,0
slices*,ingrediente_basura,0
slices.,ingrediente_basura,0
slices.for,ingrediente_basura,0
slicinggerman,ingrediente_basura,0
slideringredients,ingrediente_basura,0
slight,ingrediente_basura,0
slightly,ingrediente_basura,0
slippery,ingrediente_basura,0
sloani,ingrediente_basura,0
sloanii,ingrediente_basura,0
sloanii/todarodes,ingrediente_basura,0
sloaniimollusc,ingrediente_basura,0
sloanimollusc,ingrediente_basura,0
sloe,ingrediente_basura,0
slow,ingrediente_basura,0
slow-cook,ingrediente_basura,0
slow-roasted,ingrediente_basura,0
small,ingrediente_basura,0
smarties,ingrediente_basura,0
smartiesâ®,ingrediente_basura,0
smashin',ingrediente_basura,0
smirnoff,ingrediente_basura,0
smith,ingrediente_basura,0
smoke,ingrediente_basura,0
smoke*,ingrediente_basura,0
smoke**,ingrediente_basura,0
smoke-dried,ingrediente_basura,0
smoke.,ingrediente_basura,0
smoke.packaged,ingrediente_basura,0
smokeallergy,ingrediente_basura,0
smoked,ingrediente_basura,0
smoked-dried,ingrediente_basura,0
smoked.,ingrediente_basura,0
smokedalmonds,ingrediente_basura,0
smokedcashew,ingrediente_basura,0
smokedcashewnuts,ingrediente_basura,0
smokedfillets,ingrediente_basura,0
smokedmacadamia,ingrediente_basura,0
smokedmackerelfillets,ingrediente_basura,0
smokedmusselsmollusc,ingrediente_basura,0
smokednuts,ingrediente_basura,0
smokedoystersmollusc,ingrediente_basura,0
smokedsalmon,ingrediente_basura,0
smokedsardinessprattus,ingrediente_basura,0
smokedsprattus,ingrediente_basura,0
smokey,ingrediente_basura,0
smokin,ingrediente_basura,0
smokin',ingrediente_basura,0
smoking,ingrediente_basura,0
smoking.,ingrediente_basura,0
smoking.made,ingrediente_basura,0
smoky,ingrediente_basura,0
smooth,ingrediente_basura,0
smooth.,ingrediente_basura,0
smoothie,ingrediente_basura,0
snack,ingrediente_basura,0
snacking,ingrediente_basura,0
snacks,ingrediente_basura,0
snail,ingrediente_basura,0
snakeroot,root,1
snap,ingrediente_basura,0
snaps,ingrediente_basura,0
snow,ingrediente_basura,0
snowdrops,ingrediente_basura,0
snowman,ingrediente_basura,0
sns,ingrediente_basura,0
so,ingrediente_basura,0
soak,ingrediente_basura,0
soaked,ingrediente_basura,0
soaking,ingrediente_basura,0
soap,ingrediente_basura,0
soap.,ingrediente_basura,0
soapwort,ingrediente_basura,0
sobrasada.,ingrediente_basura,0
sockaqua,ingrediente_basura,0
sockeye,ingrediente_basura,0
soda,ingrediente_basura,0
soda*,ingrediente_basura,0
soda*.,ingrediente_basura,0
soda.,ingrediente_basura,0
sodicsal,ingrediente_basura,0
sodiium,ingrediente_basura,0
sodium,ingrediente_basura,0
sodium',ingrediente_basura,0
sodium**,ingrediente_basura,0
sodium-,ingrediente_basura,0
sodium--lactylate,ingrediente_basura,0
sodium-hydrogencarbonate,ingrediente_basura,0
sodium-i-ascorbate,ingrediente_basura,0
sodium-l-ascorbate,ingrediente_basura,0
sodium-tri-polyphosphate,ingrediente_basura,0
sodium.,ingrediente_basura,0
sodium.grated,ingrediente_basura,0
sodium.ã‚,ingrediente_basura,0
sodiumand,ingrediente_basura,0
sodiumbi-,ingrediente_basura,0
sodiumcitrates,ingrediente_basura,0
sodiumedta,ingrediente_basura,0
sodiummetabisulphate,ingrediente_basura,0
sodiummetabisulphite,ingrediente_basura,0
sodiummetabisulphite**,ingrediente_basura,0
sodiummetabisulphite.,ingrediente_basura,0
sodiummetabisulphite.filled,ingrediente_basura,0
sodiummetabisulphite.ingredients,ingrediente_basura,0
sodiummetabisulphite.packaged,ingrediente_basura,0
sodiummetabisulphite.pork,pork,1
sodiummetabisulphiteandsulphur,tea,1
sodiummetabisulphitecouchillo,ingrediente_basura,0
sodiumolivamphoacetate,ingrediente_basura,0
sodiumsulphite,ingrediente_basura,0
sodiumsulphites,ingrediente_basura,0
soffrito,ingrediente_basura,0
soffritto,ingrediente_basura,0
soft,ingrediente_basura,0
softcheese,cheese,1
softcheesedip,cheese,1
softcontains,ingrediente_basura,0
softdip,ingrediente_basura,0
softflour,ingrediente_basura,0
softwheat,ingrediente_basura,0
softwheatflour,ingrediente_basura,0
softã‚,ingrediente_basura,0
soie,ingrediente_basura,0
soil,ingrediente_basura,0
soilds,ingrediente_basura,0
soja,ingrediente_basura,0
solanum,ingrediente_basura,0
solar,ingrediente_basura,0
soldium,ingrediente_basura,0
sole,ingrediente_basura,0
solea,ingrediente_basura,0
soleil,ingrediente_basura,0
solely,ingrediente_basura,0
solid,ingrediente_basura,0
solids,ingrediente_basura,0
solids*,ingrediente_basura,0
solids***,ingrediente_basura,0
solids.,ingrediente_basura,0
solids..,ingrediente_basura,0
solidsmilk,milk,1
soluable,ingrediente_basura,0
solubilises,ingrediente_basura,0
soluble,ingrediente_basura,0
solublewheatprotein,ingrediente_basura,0
solum,ingrediente_basura,0
solution,ingrediente_basura,0
solutione,ingrediente_basura,0
solvent,ingrediente_basura,0
some,ingrediente_basura,0
someprotein,ingrediente_basura,0
somerset,ingrediente_basura,0
somesoyaprotein,ingrediente_basura,0
somnifera,ingrediente_basura,0
somniferum,ingrediente_basura,0
